-0.51503,0.22358,-0.45837,-1.1082,0.98536,-0.28347,-0.13713,0,0,0,0.35545,0.60309,0.52723,0.48163
-0.51495,0.22348,-0.45808,-1.1084,0.98536,-0.28349,-0.13732,-0.000037453,-0.000037685,-0.000021248,0.35527,0.60311,0.52727,0.4817
-0.51505,0.22356,-0.45828,-1.1085,0.98558,-0.28341,-0.13744,-0.00010445,-0.000070135,-0.000066462,0.35504,0.60309,0.52734,0.48181
-0.51527,0.22425,-0.45897,-1.1084,0.98579,-0.28342,-0.13769,-0.00012793,-0.00003235,-0.000084353,0.35477,0.60303,0.52745,0.48196
-0.5153,0.2248,-0.4594,-1.1083,0.98618,-0.28344,-0.13789,-0.00019578,-0.000050439,-0.00015472,0.35453,0.60305,0.52749,0.48207
-0.51547,0.22484,-0.45945,-1.1082,0.98623,-0.28333,-0.13788,-0.00018638,-0.000080203,-0.00022863,0.35443,0.6031,0.52744,0.48214
-0.51538,0.22464,-0.45933,-1.108,0.9864,-0.2834,-0.13799,-0.0002212,-0.000087334,-0.00031738,0.35431,0.60315,0.52742,0.48219
-0.51538,0.22423,-0.45899,-1.1079,0.98653,-0.28342,-0.13816,-0.00022427,-0.000096933,-0.00036861,0.35422,0.60319,0.52737,0.48226
-0.51544,0.22395,-0.45893,-1.1078,0.98659,-0.2833,-0.13819,-0.00026501,-0.00010887,-0.00043816,0.35412,0.60319,0.52736,0.48233
-0.51546,0.22387,-0.45881,-1.1079,0.9863,-0.2833,-0.13832,-0.00025354,-0.0001411,-0.00044564,0.35407,0.60319,0.52736,0.48237
-0.51523,0.22395,-0.45883,-1.1083,0.9861,-0.28321,-0.13821,-0.00029316,-0.00022961,-0.00046552,0.35418,0.60323,0.5273,0.48231
-0.51522,0.22429,-0.45893,-1.1084,0.98588,-0.28319,-0.13805,-0.00021973,-0.0003012,-0.00049856,0.35432,0.60329,0.52718,0.48227
-0.51507,0.22482,-0.45895,-1.1088,0.98556,-0.28319,-0.13799,-0.00022408,-0.00042191,-0.00052166,0.35446,0.60341,0.52705,0.48215
-0.51511,0.2254,-0.45909,-1.1088,0.98524,-0.28317,-0.13786,-0.00017281,-0.0004856,-0.00056832,0.3546,0.60347,0.52692,0.48211
-0.51524,0.22593,-0.45959,-1.1089,0.98508,-0.28317,-0.13802,-0.00011984,-0.00059458,-0.00067577,0.35458,0.60358,0.52675,0.48218
-0.51502,0.2262,-0.45985,-1.1088,0.98519,-0.28308,-0.1383,-0.00015815,-0.00066335,-0.00082381,0.35448,0.60364,0.52662,0.48233
-0.51503,0.22637,-0.46044,-1.1085,0.98537,-0.28309,-0.13866,-0.00012151,-0.00071111,-0.00099005,0.35432,0.60374,0.52644,0.48252
-0.51501,0.22654,-0.46073,-1.1081,0.9858,-0.28327,-0.13891,-0.00011268,-0.00075185,-0.0011483,0.35416,0.60387,0.52631,0.48261
-0.51509,0.22644,-0.46089,-1.1078,0.98607,-0.28332,-0.13884,-0.00011615,-0.00081986,-0.0012991,0.35407,0.60391,0.52626,0.48268
-0.515,0.22658,-0.46107,-1.1075,0.98639,-0.28343,-0.13867,-0.00012087,-0.00087018,-0.0014594,0.35401,0.60395,0.52622,0.48271
-0.51495,0.2266,-0.46099,-1.1076,0.98647,-0.28339,-0.13856,-0.00014263,-0.00098136,-0.0015655,0.35396,0.604,0.52617,0.48274
-0.51463,0.22692,-0.46086,-1.1078,0.98631,-0.28337,-0.13853,-0.0001971,-0.0010738,-0.0016579,0.354,0.60413,0.52605,0.48268
-0.51454,0.22722,-0.46061,-1.1079,0.98605,-0.28335,-0.1385,-0.00023849,-0.001143,-0.0017383,0.35403,0.60427,0.52593,0.48261
-0.51434,0.22771,-0.46051,-1.1079,0.98608,-0.28353,-0.1386,-0.00032175,-0.0011775,-0.0018116,0.35397,0.60439,0.5259,0.48255
-0.51423,0.22809,-0.46038,-1.1081,0.98598,-0.2834,-0.13842,-0.0004173,-0.0012065,-0.0018339,0.354,0.6044,0.52592,0.48249
-0.51402,0.22852,-0.4601,-1.108,0.98587,-0.2835,-0.13847,-0.00042564,-0.0011924,-0.0018586,0.354,0.60441,0.52592,0.48248
-0.51407,0.22865,-0.45987,-1.108,0.9857,-0.28352,-0.13864,-0.00043533,-0.0011975,-0.001877,0.35399,0.60449,0.52584,0.48247
-0.51428,0.22864,-0.4595,-1.108,0.98544,-0.28354,-0.13885,-0.00041187,-0.0012062,-0.0018818,0.35394,0.60454,0.52579,0.4825
-0.51423,0.22839,-0.45934,-1.108,0.98548,-0.28344,-0.13896,-0.0004055,-0.0012179,-0.0018996,0.35387,0.60447,0.52581,0.48261
-0.51427,0.22825,-0.4591,-1.1078,0.98558,-0.28333,-0.13903,-0.00035707,-0.0011721,-0.0019148,0.35379,0.60431,0.52588,0.4828
-0.51428,0.2279,-0.45918,-1.1076,0.98586,-0.28317,-0.13868,-0.00032679,-0.001168,-0.0019389,0.35385,0.60414,0.52596,0.48288
-0.51434,0.22771,-0.45925,-1.1075,0.98594,-0.28342,-0.13845,-0.00027194,-0.0011654,-0.0019186,0.35395,0.60406,0.52604,0.48282
-0.51444,0.22781,-0.45928,-1.1075,0.98593,-0.2834,-0.13812,-0.00019076,-0.0011226,-0.0018303,0.35419,0.60399,0.52605,0.48272
-0.51451,0.22774,-0.45955,-1.1074,0.98591,-0.2832,-0.13787,-0.00013628,-0.001115,-0.0018413,0.35442,0.60398,0.52593,0.4827
-0.51452,0.2277,-0.45971,-1.1074,0.98573,-0.28331,-0.138,-0.0000481,-0.0011171,-0.0018102,0.35455,0.60404,0.52581,0.48266
-0.51446,0.22748,-0.46002,-1.1076,0.98552,-0.28329,-0.13824,0.000039765,-0.001168,-0.001777,0.35468,0.60403,0.52568,0.48271
-0.5144,0.22737,-0.46051,-1.1076,0.98551,-0.28323,-0.13848,0.000094297,-0.0011952,-0.0018225,0.35476,0.60406,0.52551,0.4828
-0.51429,0.22732,-0.46095,-1.1076,0.9855,-0.28315,-0.13851,0.00017141,-0.0012069,-0.0018038,0.35494,0.60405,0.52538,0.48282
-0.51433,0.22717,-0.46121,-1.1074,0.9855,-0.28318,-0.13864,0.00019665,-0.0012105,-0.0018184,0.35507,0.60416,0.52522,0.48277
-0.51429,0.22729,-0.46149,-1.1069,0.98583,-0.28299,-0.13856,0.00023211,-0.0011418,-0.0018853,0.3552,0.60419,0.52505,0.48282
-0.51435,0.22737,-0.46173,-1.1065,0.9859,-0.28316,-0.1386,0.00027582,-0.0010936,-0.0019023,0.3552,0.60419,0.52505,0.48282
-0.51442,0.22743,-0.46174,-1.1064,0.98596,-0.28316,-0.1386,0.00029009,-0.0010473,-0.0018916,0.3552,0.60419,0.52505,0.48282
-0.51452,0.22742,-0.46144,-1.1064,0.98584,-0.28306,-0.13861,0.0003249,-0.0010409,-0.0018825,0.35518,0.60412,0.52507,0.48289
-0.51439,0.22759,-0.46113,-1.1063,0.98585,-0.28304,-0.13843,0.00030839,-0.0010081,-0.0018742,0.35523,0.60408,0.52511,0.48286
-0.51424,0.22778,-0.46075,-1.1064,0.9858,-0.28304,-0.1384,0.00028764,-0.0010003,-0.0018806,0.35527,0.60413,0.52507,0.48282
-0.51404,0.22817,-0.46046,-1.1063,0.98578,-0.28293,-0.13819,0.00026505,-0.00097252,-0.0019071,0.35538,0.60416,0.52502,0.48275
-0.51397,0.22844,-0.4603,-1.1063,0.98571,-0.28294,-0.13827,0.00017332,-0.00095307,-0.0019312,0.3554,0.60427,0.52496,0.48267
-0.51387,0.22878,-0.46027,-1.1062,0.98565,-0.28294,-0.13827,0.00013445,-0.00095022,-0.0019498,0.35544,0.60431,0.52492,0.48262
-0.51392,0.22903,-0.46048,-1.1061,0.98559,-0.28295,-0.13834,0.0001179,-0.00094501,-0.0019614,0.35548,0.6044,0.52484,0.48257
-0.51387,0.22924,-0.46046,-1.106,0.98559,-0.28304,-0.13845,0.00011114,-0.00093146,-0.0019917,0.35547,0.60445,0.5248,0.48256
-0.51384,0.22937,-0.4606,-1.1059,0.98576,-0.28305,-0.13855,0.000089208,-0.00091634,-0.002013,0.35543,0.60445,0.5248,0.4826
-0.51397,0.22938,-0.46079,-1.1058,0.98581,-0.28305,-0.13855,0.000089438,-0.00089562,-0.0020116,0.35543,0.60445,0.5248,0.4826
-0.51395,0.22923,-0.4607,-1.1057,0.98578,-0.28301,-0.13837,0.000080363,-0.00089818,-0.0020318,0.35547,0.60445,0.5248,0.48256
-0.51376,0.22913,-0.4606,-1.1056,0.98579,-0.28301,-0.13837,0.000024885,-0.00088655,-0.0020591,0.35552,0.60449,0.52476,0.48252
-0.51355,0.22921,-0.46072,-1.1057,0.98581,-0.2829,-0.1383,-0.000080342,-0.00091072,-0.0020882,0.35556,0.60449,0.52476,0.48248
-0.51326,0.22925,-0.46053,-1.1057,0.98597,-0.28288,-0.13817,-0.000057133,-0.00091314,-0.0021189,0.35566,0.60446,0.52472,0.48249
-0.51317,0.22937,-0.46045,-1.1055,0.98607,-0.28273,-0.13832,-0.000066121,-0.00087584,-0.0021483,0.35565,0.60448,0.52463,0.48257
-0.51301,0.22941,-0.46045,-1.1055,0.98625,-0.28259,-0.13857,-0.000097518,-0.00086486,-0.0022017,0.3556,0.6045,0.52454,0.48269
-0.51301,0.22941,-0.46045,-1.1055,0.98625,-0.28259,-0.13857,-0.000097518,-0.00086486,-0.0022017,0.3556,0.6045,0.52454,0.48269
-0.51301,0.22941,-0.46045,-1.1055,0.98625,-0.28261,-0.13875,-0.000098779,-0.00086895,-0.0022182,0.35554,0.60454,0.5245,0.48272
-0.51316,0.2295,-0.46072,-1.1055,0.98619,-0.28275,-0.1385,-0.000090303,-0.00088354,-0.0021777,0.3556,0.60452,0.52459,0.4826
-0.51337,0.22958,-0.46078,-1.1056,0.98627,-0.28274,-0.13831,-0.00012388,-0.00086546,-0.0021244,0.3556,0.60451,0.52468,0.48252
-0.51357,0.22959,-0.46088,-1.1056,0.98628,-0.28285,-0.13832,-0.00015126,-0.00086282,-0.0020782,0.35554,0.60455,0.52475,0.48244
-0.51355,0.22964,-0.46072,-1.106,0.98627,-0.28281,-0.13841,-0.00022114,-0.00084247,-0.0019867,0.35549,0.60454,0.52483,0.4824
-0.51349,0.2297,-0.46045,-1.1062,0.98616,-0.28292,-0.13851,-0.00026811,-0.00083996,-0.0019289,0.35543,0.60458,0.5249,0.48233
-0.51354,0.22978,-0.46021,-1.1063,0.98608,-0.28283,-0.13841,-0.00032676,-0.00082754,-0.0019023,0.35545,0.60459,0.52492,0.48226
-0.51362,0.22985,-0.45989,-1.1063,0.98587,-0.28283,-0.13841,-0.00028376,-0.00080659,-0.0018772,0.35545,0.60459,0.52492,0.48226
