-0.50748,0.30018,-0.37806,-1.0105,1.0399,-0.25205,-0.11292,0,0,0,0.3421,0.58832,0.52846,0.50752
-0.50754,0.29983,-0.37745,-1.0105,1.0398,-0.25215,-0.11298,0.000096412,0.000059679,0.000092743,0.34202,0.58814,0.52861,0.50762
-0.50746,0.29938,-0.37718,-1.0106,1.0397,-0.25211,-0.11295,0.00010675,0.000069509,0.00012943,0.34199,0.588,0.52873,0.50768
-0.50741,0.29915,-0.37704,-1.0108,1.0394,-0.25208,-0.11302,0.00012265,0.000089925,0.00022722,0.34211,0.58799,0.52872,0.50763
-0.5074,0.29898,-0.37745,-1.0109,1.0392,-0.25212,-0.11274,0.00013259,0.000087804,0.00027451,0.3423,0.588,0.52873,0.50748
-0.50739,0.29904,-0.37812,-1.0109,1.039,-0.25203,-0.11252,0.00011014,0.00015675,0.000385,0.34256,0.58799,0.52873,0.50732
-0.50752,0.2993,-0.37888,-1.011,1.0391,-0.25211,-0.11225,0.00013106,0.00017364,0.00046607,0.34271,0.5879,0.52882,0.50722
-0.50764,0.29972,-0.37971,-1.0108,1.0393,-0.25205,-0.112,0.00012937,0.0001804,0.00045358,0.34272,0.58781,0.5289,0.50723
-0.50766,0.29984,-0.38005,-1.0107,1.0395,-0.25205,-0.112,0.00010887,0.00019662,0.00044392,0.34272,0.58781,0.5289,0.50723
-0.50744,0.29969,-0.37992,-1.0109,1.0396,-0.25198,-0.11242,0.000009365,0.00019974,0.00045618,0.34266,0.5879,0.52882,0.50726
-0.50732,0.2997,-0.37946,-1.0107,1.0398,-0.25199,-0.11248,-0.000072931,0.00021659,0.00037456,0.34263,0.58805,0.52872,0.50721
-0.50719,0.29957,-0.37897,-1.0106,1.0399,-0.25209,-0.11259,-0.00016578,0.00019447,0.00030894,0.3425,0.58819,0.5287,0.50715
-0.50718,0.29958,-0.37859,-1.0108,1.0399,-0.25218,-0.11273,-0.00028447,0.00015858,0.0002794,0.34232,0.58824,0.52878,0.50713
-0.50687,0.29977,-0.37805,-1.0108,1.0399,-0.25227,-0.11281,-0.00045562,0.00017612,0.00023417,0.34218,0.5883,0.52887,0.50707
-0.50679,0.29989,-0.37758,-1.011,1.0398,-0.25224,-0.11274,-0.00057123,0.00014461,0.00019161,0.34211,0.58839,0.5289,0.50698
-0.50663,0.30009,-0.37695,-1.0113,1.0395,-0.25245,-0.11286,-0.00065291,0.00013561,0.00023288,0.34202,0.58845,0.52899,0.50688
-0.50646,0.3003,-0.37615,-1.0117,1.0393,-0.25247,-0.11285,-0.00068936,0.00010349,0.00026231,0.34198,0.58847,0.52903,0.50683
-0.50662,0.30053,-0.37567,-1.0119,1.0388,-0.25247,-0.11285,-0.00061363,0.00010174,0.0003059,0.34198,0.58847,0.52903,0.50683
-0.50653,0.30046,-0.37528,-1.012,1.0386,-0.25249,-0.11293,-0.0006116,0.000072679,0.00029764,0.34197,0.58852,0.52899,0.50682
-0.50651,0.30038,-0.37523,-1.012,1.0384,-0.2524,-0.11311,-0.00057896,0.00007062,0.00026796,0.34197,0.58853,0.5289,0.5069
-0.50648,0.30018,-0.37517,-1.0118,1.0382,-0.25242,-0.11328,-0.00052833,0.000074184,0.0002309,0.342,0.58859,0.52878,0.50694
-0.5063,0.29989,-0.3753,-1.0116,1.0386,-0.25225,-0.11323,-0.00057018,0.00010363,0.00020377,0.34209,0.58861,0.52869,0.50695
-0.50632,0.29959,-0.37575,-1.0113,1.0389,-0.25248,-0.11349,-0.00048751,0.00013213,0.00020042,0.34213,0.58863,0.52861,0.50699
-0.50634,0.29933,-0.3762,-1.0111,1.0391,-0.25265,-0.11343,-0.0004445,0.00019106,0.00025958,0.34219,0.58854,0.52869,0.50696
-0.50637,0.29905,-0.37676,-1.0111,1.0394,-0.25249,-0.11343,-0.00044342,0.00021944,0.00031149,0.34224,0.58842,0.52873,0.50703
-0.50656,0.29901,-0.37723,-1.0109,1.0395,-0.25256,-0.11323,-0.00039172,0.0002146,0.00033861,0.34233,0.58843,0.52874,0.50695
-0.50655,0.2991,-0.37754,-1.0108,1.0397,-0.25255,-0.113,-0.00042168,0.00022168,0.00034667,0.34247,0.58847,0.52871,0.50683
-0.50654,0.29934,-0.37747,-1.0111,1.0395,-0.2526,-0.11321,-0.00040868,0.00023843,0.00043323,0.34248,0.58843,0.52875,0.50684
-0.50669,0.29934,-0.3775,-1.0111,1.0394,-0.2526,-0.11321,-0.00036575,0.00021318,0.00045462,0.34248,0.58843,0.52875,0.50684
-0.50663,0.2993,-0.37668,-1.0111,1.0392,-0.2526,-0.11321,-0.00032704,0.00023695,0.00048025,0.34248,0.58843,0.52875,0.50684
-0.50657,0.29919,-0.37599,-1.011,1.0391,-0.25261,-0.11331,-0.00031761,0.0002813,0.00048178,0.34243,0.58843,0.52874,0.50688
-0.50647,0.29863,-0.37533,-1.011,1.039,-0.25269,-0.11332,-0.00030003,0.00031664,0.0005022,0.34241,0.58844,0.52877,0.50686
-0.50634,0.29774,-0.37442,-1.011,1.0388,-0.25279,-0.11334,-0.00027045,0.00033811,0.00052825,0.34238,0.58846,0.52879,0.50683
-0.5062,0.29684,-0.37369,-1.011,1.0386,-0.25276,-0.11316,-0.00024909,0.00034623,0.00055718,0.34244,0.58841,0.52883,0.5068
-0.5062,0.29631,-0.37335,-1.0109,1.0386,-0.25273,-0.11298,-0.00024414,0.00038378,0.00058063,0.34249,0.58837,0.52888,0.50676
-0.50614,0.29601,-0.37317,-1.011,1.0386,-0.25284,-0.11307,-0.00016835,0.00039758,0.00063117,0.34252,0.58831,0.5289,0.5068
-0.5062,0.29567,-0.37311,-1.0111,1.0385,-0.25278,-0.11272,-0.00014043,0.00037037,0.00067452,0.34262,0.58822,0.52898,0.50674
-0.50629,0.29539,-0.37317,-1.0112,1.0384,-0.2526,-0.11261,-0.000044776,0.00037738,0.00076015,0.34274,0.58809,0.529,0.50679
-0.50646,0.2953,-0.37349,-1.0112,1.0381,-0.25262,-0.11259,0.000054544,0.00042446,0.00087027,0.34293,0.58806,0.52897,0.50673
-0.50652,0.295,-0.37397,-1.0112,1.038,-0.2525,-0.11258,0.000082306,0.0004203,0.00091867,0.34317,0.58816,0.52879,0.50663
-0.50654,0.29485,-0.37441,-1.0111,1.038,-0.25237,-0.1127,0.00006117,0.00044826,0.00092466,0.3433,0.58827,0.52863,0.50658
-0.50649,0.29461,-0.37459,-1.0109,1.0383,-0.25238,-0.11267,0.000033654,0.00047114,0.00091633,0.34335,0.58832,0.52859,0.50654
-0.50634,0.29422,-0.37448,-1.0109,1.0386,-0.25243,-0.11285,-0.000011854,0.00048678,0.00093997,0.34335,0.58832,0.52859,0.50654
-0.50638,0.29389,-0.37414,-1.0108,1.0386,-0.25235,-0.11295,-0.000028034,0.00053157,0.00094887,0.3433,0.58832,0.52859,0.50658
-0.50616,0.29344,-0.3732,-1.0107,1.0384,-0.25235,-0.11297,-0.00010067,0.00059364,0.00097278,0.3433,0.58839,0.5286,0.50648
-0.50586,0.29284,-0.37204,-1.0109,1.0382,-0.25251,-0.11315,-0.00020717,0.00059924,0.00099431,0.34327,0.58853,0.52859,0.50635
-0.50549,0.29239,-0.37067,-1.011,1.038,-0.25286,-0.11308,-0.00024584,0.00060597,0.0010102,0.34327,0.58863,0.52865,0.50617
-0.50493,0.29207,-0.36915,-1.0112,1.0378,-0.25302,-0.11291,-0.00039005,0.00062333,0.00099201,0.34334,0.58873,0.52868,0.50597
-0.50443,0.29191,-0.36806,-1.011,1.0374,-0.2528,-0.11248,-0.00057366,0.0006141,0.00085498,0.34345,0.58884,0.52864,0.50581
-0.50387,0.29161,-0.36705,-1.011,1.0371,-0.25278,-0.11237,-0.00068744,0.00060028,0.00077435,0.34358,0.58898,0.52853,0.50568
-0.50349,0.29117,-0.36645,-1.0111,1.0369,-0.25285,-0.11244,-0.00075662,0.00050577,0.0006392,0.34362,0.58916,0.52837,0.50561
-0.50314,0.29092,-0.36617,-1.0112,1.0371,-0.25303,-0.11288,-0.00084697,0.00048712,0.00055415,0.34348,0.58931,0.52826,0.50564
-0.50284,0.29082,-0.36605,-1.0112,1.0371,-0.25301,-0.11336,-0.00096269,0.00049657,0.00050229,0.34338,0.5894,0.52817,0.5057
-0.50274,0.29074,-0.36645,-1.0112,1.0372,-0.25303,-0.11358,-0.0010966,0.00049367,0.00046217,0.34329,0.58947,0.52817,0.50568
-0.50282,0.29064,-0.36702,-1.011,1.0375,-0.25292,-0.11349,-0.0012518,0.00051735,0.000432,0.34328,0.58954,0.52818,0.50559
-0.50274,0.29066,-0.36742,-1.0108,1.0377,-0.25301,-0.11343,-0.0013939,0.00057162,0.00043092,0.34331,0.58964,0.52822,0.50543
-0.50247,0.29066,-0.3677,-1.0105,1.0382,-0.25327,-0.11314,-0.0015237,0.00062235,0.00041489,0.34343,0.58974,0.52826,0.50519
-0.50223,0.29077,-0.36773,-1.0102,1.0384,-0.25333,-0.11295,-0.0016566,0.00070925,0.00040724,0.34352,0.58981,0.52827,0.50502
-0.50192,0.29092,-0.3677,-1.01,1.0384,-0.25335,-0.11262,-0.0018118,0.00078883,0.00040024,0.34367,0.58985,0.52833,0.50482
-0.50157,0.29115,-0.36756,-1.0096,1.0381,-0.25334,-0.11241,-0.0018874,0.00084468,0.00033669,0.34376,0.58985,0.52834,0.50474
-0.50128,0.2912,-0.36734,-1.0096,1.0383,-0.25337,-0.11246,-0.001962,0.00088317,0.00029818,0.3438,0.58994,0.52826,0.50469
-0.50087,0.29118,-0.36717,-1.0094,1.0382,-0.25342,-0.1128,-0.002036,0.00090057,0.00017513,0.34376,0.59011,0.52807,0.50472
-0.50071,0.29137,-0.36706,-1.0094,1.038,-0.25341,-0.11335,-0.0021152,0.00093145,0.00014212,0.34365,0.59024,0.52794,0.50477
-0.5005,0.29147,-0.36728,-1.0093,1.038,-0.25342,-0.11355,-0.0022103,0.00093293,0.000041569,0.3436,0.59033,0.52786,0.5048
-0.50053,0.29155,-0.36771,-1.0093,1.0381,-0.25344,-0.11368,-0.0023212,0.00094522,0.000051479,0.34348,0.59037,0.52792,0.50476
-0.50062,0.29177,-0.36804,-1.0094,1.0381,-0.2534,-0.11354,-0.0024738,0.00092849,0.000021416,0.34339,0.59043,0.52801,0.50466
-0.50068,0.29183,-0.36829,-1.0094,1.0381,-0.25384,-0.11338,-0.0025207,0.00092204,0.000046783,0.34342,0.59055,0.5281,0.50441
-0.50077,0.29212,-0.36846,-1.0093,1.0381,-0.25397,-0.11304,-0.0026194,0.00094456,0.000092972,0.34344,0.59063,0.52822,0.50416
-0.5007,0.29257,-0.36838,-1.0093,1.038,-0.25389,-0.11265,-0.0027911,0.0009897,0.00011478,0.34346,0.5906,0.5284,0.504
-0.50057,0.29279,-0.36821,-1.0099,1.0379,-0.25373,-0.11261,-0.0030034,0.00099562,0.00021249,0.34343,0.59057,0.52858,0.50388
-0.50041,0.29317,-0.36775,-1.0101,1.0377,-0.25364,-0.11262,-0.003125,0.0010139,0.00022107,0.34338,0.5906,0.52862,0.50383
-0.50018,0.29378,-0.3674,-1.0101,1.0377,-0.25381,-0.11252,-0.0031947,0.0010361,0.0002101,0.34343,0.59068,0.52863,0.50369
-0.50005,0.29431,-0.36702,-1.0103,1.0375,-0.25379,-0.11266,-0.0032845,0.0010514,0.00020272,0.34344,0.59083,0.52854,0.50361
-0.49968,0.29491,-0.36648,-1.0105,1.0372,-0.25366,-0.11294,-0.003439,0.0010462,0.00016212,0.34336,0.59094,0.52847,0.5036
-0.49958,0.29547,-0.36633,-1.0108,1.037,-0.25371,-0.11324,-0.0035323,0.0010515,0.00017119,0.34326,0.59101,0.52847,0.50358
-0.49952,0.29599,-0.36634,-1.011,1.037,-0.25383,-0.11344,-0.0035977,0.0010463,0.00018084,0.34317,0.59103,0.52852,0.50357
-0.49959,0.29638,-0.36657,-1.0111,1.037,-0.25384,-0.11359,-0.003665,0.0010408,0.00018083,0.34303,0.59102,0.5286,0.5036
-0.49975,0.29692,-0.36716,-1.011,1.0371,-0.25394,-0.11361,-0.0037087,0.0010443,0.000188,0.34299,0.59104,0.52864,0.50355
-0.49986,0.29747,-0.36783,-1.0109,1.0373,-0.25397,-0.11338,-0.0037742,0.0010832,0.00021014,0.343,0.59098,0.52877,0.50348
-0.49999,0.29787,-0.36833,-1.011,1.0373,-0.25395,-0.11325,-0.0038452,0.0010977,0.00026958,0.34301,0.59093,0.5289,0.5034
-0.5,0.29818,-0.36864,-1.011,1.0373,-0.25388,-0.11292,-0.0039457,0.0010712,0.00026313,0.34307,0.59091,0.52899,0.50328
-0.49984,0.29862,-0.36869,-1.0111,1.0372,-0.25375,-0.11305,-0.0040142,0.0010496,0.00023029,0.34312,0.59104,0.52885,0.50325
-0.49978,0.29924,-0.36864,-1.0111,1.037,-0.25379,-0.1133,-0.004049,0.0010706,0.00019602,0.34311,0.59117,0.52873,0.50323
-0.49965,0.29989,-0.36833,-1.0111,1.0367,-0.25391,-0.11358,-0.0040574,0.0010709,0.00014921,0.34306,0.59126,0.52865,0.50325
-0.49974,0.30074,-0.36794,-1.0112,1.0364,-0.25404,-0.1139,-0.0040787,0.0010603,0.00011525,0.34293,0.59132,0.52862,0.50329
-0.49979,0.30153,-0.36763,-1.0112,1.0365,-0.25403,-0.1139,-0.0040754,0.0010467,0.000081892,0.34288,0.59132,0.52862,0.50333
-0.49992,0.30223,-0.36764,-1.0112,1.0364,-0.25394,-0.1141,-0.0041374,0.0010633,0.000021047,0.34279,0.59136,0.52857,0.5034
-0.50019,0.30244,-0.36798,-1.011,1.0365,-0.2541,-0.11412,-0.0041642,0.0010448,-0.000048659,0.34269,0.59143,0.52857,0.50338
-0.5002,0.30254,-0.36835,-1.011,1.0366,-0.25418,-0.11404,-0.0042056,0.0010369,-0.000065205,0.34264,0.59146,0.52861,0.50333
-0.50029,0.30286,-0.36874,-1.0108,1.0367,-0.2543,-0.11392,-0.0042325,0.0010097,-0.00012529,0.34256,0.59144,0.5287,0.50332
-0.50049,0.30356,-0.36897,-1.0106,1.0367,-0.25433,-0.11356,-0.0042229,0.000999,-0.00014317,0.34263,0.59146,0.52873,0.50322
-0.50044,0.30377,-0.36881,-1.0107,1.0368,-0.25408,-0.11325,-0.0042502,0.00096789,-0.00015516,0.3427,0.5914,0.52875,0.50321
-0.50032,0.30382,-0.36835,-1.0106,1.0369,-0.25404,-0.11317,-0.0042589,0.00093564,-0.00022235,0.34266,0.5914,0.52874,0.50325
-0.5003,0.30376,-0.36767,-1.0108,1.0366,-0.25402,-0.1132,-0.0042454,0.00089152,-0.00025504,0.34261,0.5914,0.52874,0.50329
-0.50015,0.30393,-0.36712,-1.0109,1.0365,-0.25413,-0.11329,-0.0042364,0.00084377,-0.00028942,0.34253,0.59146,0.52872,0.50329
-0.49996,0.30413,-0.36672,-1.011,1.0363,-0.25415,-0.11357,-0.004283,0.00075693,-0.00041302,0.34242,0.59159,0.52859,0.50335
-0.49996,0.30404,-0.36614,-1.0112,1.0358,-0.25405,-0.11366,-0.0042824,0.00071415,-0.00043629,0.34237,0.59163,0.52855,0.50338
-0.5001,0.30471,-0.36654,-1.0113,1.0357,-0.25396,-0.11382,-0.0042808,0.00065059,-0.00052875,0.34229,0.5917,0.52844,0.50347
-0.49995,0.30508,-0.36642,-1.0115,1.0357,-0.25387,-0.11391,-0.0042971,0.0005685,-0.00062795,0.34221,0.59173,0.52836,0.50356
-0.49991,0.30488,-0.36609,-1.0115,1.0355,-0.25381,-0.11386,-0.0042961,0.00047894,-0.00073176,0.34212,0.59173,0.52836,0.50364
-0.50009,0.30491,-0.36619,-1.0114,1.0357,-0.25393,-0.11369,-0.0041984,0.00039771,-0.00081431,0.34203,0.59168,0.52839,0.50372
-0.50017,0.3047,-0.36606,-1.0115,1.0357,-0.25397,-0.11353,-0.0042092,0.00027912,-0.0008863,0.34194,0.59171,0.52843,0.50371
-0.50042,0.30451,-0.36603,-1.0114,1.0359,-0.254,-0.11345,-0.0042166,0.00019791,-0.00098834,0.34179,0.59178,0.52843,0.50372
-0.50056,0.30456,-0.36607,-1.0111,1.036,-0.25425,-0.11356,-0.0042257,0.00012199,-0.0011184,0.34162,0.59196,0.52837,0.5037
-0.50094,0.30491,-0.36611,-1.0109,1.0361,-0.25424,-0.11363,-0.0042356,0.000093824,-0.0012051,0.34146,0.59211,0.52828,0.5037
-0.50112,0.30539,-0.36602,-1.0107,1.036,-0.25406,-0.11381,-0.0043021,0.000059489,-0.0013192,0.34128,0.59226,0.52817,0.50377
